Name;Price;Link;Img;Color;Category;Subcategory
"WESTERN CHECK SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/western-check-shirt-p01063445.html?v1=507708537&v2=2431971";"https://static.zara.net/assets/public/c747/261d/56764ca0842e/8596547ce6a8/01063445620-a1/01063445620-a1.jpg?ts=1770736314161&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECKS SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-checks-shirt-p07545104.html?v1=507227744&v2=2431971";"https://static.zara.net/assets/public/d335/2ea4/346b43aba1f4/4cb18d8e84b4/07545104412-a1/07545104412-a1.jpg?ts=1771257507226&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"REGULAR FIT CHECK SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/regular-fit-check-shirt-p07545553.html?v1=507092294&v2=2431971";"https://static.zara.net/assets/public/4fa0/b33f/a42542e7a29c/7554007b219f/07545553183-a1/07545553183-a1.jpg?ts=1773071824528&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"STRIPED SHIRT WITH SLOGAN PRINT";"129.00 PLN";"https://www.zara.com/pl/en/striped-shirt-with-slogan-print-p06085401.html?v1=506881377&v2=2431971";"https://static.zara.net/assets/public/4d1c/3a2f/7f444abc97f2/14e7f3d2a0b4/06085401104-a1/06085401104-a1.jpg?ts=1769772722903&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"EMBROIDERED CHECK FLANNEL SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/embroidered-check-flannel-shirt-p07446444.html?v1=506790788&v2=2431971";"https://static.zara.net/assets/public/685c/dddb/e3264abb8217/d781afe75321/07446444064-a1/07446444064-a1.jpg?ts=1769694246969&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"EMBROIDERED CHECK FLANNEL SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/embroidered-check-flannel-shirt-p07446444.html?v1=506790787&v2=2431971";"https://static.zara.net/assets/public/4fb1/503c/00044ae3b2e5/5a9792971e6f/01618444629-a1/01618444629-a1.jpg?ts=1769781075036&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"BOXY FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/boxy-fit-check-shirt-p01820350.html?v1=505748829&v2=2431971";"https://static.zara.net/assets/public/f498/8239/e8a145d28a0d/1400491487e5/01820350400-a1/01820350400-a1.jpg?ts=1773156343640&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CHECK SHIRT WITH POCKET";"129.00 PLN";"https://www.zara.com/pl/en/check-shirt-with-pocket-p04795401.html?v1=505004229&v2=2431971";"https://static.zara.net/assets/public/9e53/306b/3b464e1da91b/209abea9b5fa/04795401300-a1/04795401300-a1.jpg?ts=1769513052377&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"STRIPED CREASED-EFFECT SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/striped-creased-effect-shirt-p04231117.html?v1=504999506&v2=2431971";"https://static.zara.net/assets/public/bb33/f153/92314c1eb0e0/66cf7a96cfd3/04231117044-a1/04231117044-a1.jpg?ts=1768475358889&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"STRIPED SHIRT WITH CONTRAST TIE";"179.00 PLN";"https://www.zara.com/pl/en/striped-shirt-with-contrast-tie-p04205138.html?v1=503977604&v2=2431971";"https://static.zara.net/assets/public/8965/c08b/c98f4f37a6a1/e0bf019ddf3a/04205138712-a1/04205138712-a1.jpg?ts=1770207271032&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CROPPED FIT EMBROIDERED CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/cropped-fit-embroidered-check-shirt-p04302310.html?v1=503725888&v2=2431971";"https://static.zara.net/assets/public/8796/530e/96624f48a380/b0d3cf46cedf/04302310500-a1/04302310500-a1.jpg?ts=1773156342226&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CROPPED FIT CHECK EMBROIDERED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/cropped-fit-embroidered-check-shirt-p04302310.html?v1=503725887&v2=2431971";"https://static.zara.net/assets/public/57c1/08f0/c0814fe7ac72/0a04b77636f8/04302310400-a1/04302310400-a1.jpg?ts=1772631159371&w=302";"Blue";"SHIRTS";"PRINTED"
"TEXTURED CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/textured-check-shirt-p07545435.html?v1=503725822&v2=2431971";"https://static.zara.net/assets/public/a125/f9b7/c4d24002bc46/337cfdf051bb/07545435730-a1/07545435730-a1.jpg?ts=1770914471338&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CHECK FLANNEL SHIRT";"219.00 PLN";"https://www.zara.com/pl/en/flannel-check-shirt-p07545761.html?v1=503701178&v2=2431971";"https://static.zara.net/assets/public/1688/333c/8a4b4925834a/8dd7442159b5/07545761422-a1/07545761422-a1.jpg?ts=1770814340155&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p04437337.html?v1=503701085&v2=2431971";"https://static.zara.net/assets/public/d235/3474/3996419894e4/f5e533a1270a/04437337725-a1/04437337725-a1.jpg?ts=1771407768468&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"POPLIN CHECK SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/poplin-check-shirt-p05588686.html?v1=503586456&v2=2431971";"https://static.zara.net/assets/public/7bb9/f802/9d7a4a31ac73/8c41afb73591/05588686403-a1/05588686403-a1.jpg?ts=1770654723467&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"POPLIN CHECK SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/poplin-check-shirt-p05588686.html?v1=503586455&v2=2431971";"https://static.zara.net/assets/public/e642/564b/2477449095ee/e6cddb3148c4/05588686982-a1/05588686982-a1.jpg?ts=1770654722578&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CHECK FLANNEL SHIRT AARON LEVINE X ZARA";"219.00 PLN";"https://www.zara.com/pl/en/check-flannel-shirt-aaron-levine-x-zara-p04045111.html?v1=502976916&v2=2431971";"https://static.zara.net/assets/public/1753/64ea/b9be4b1fb1f6/93cfabc1a201/04045111044-a1/04045111044-a1.jpg?ts=1764151699742&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"OVERSIZED FIT OXFORD SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/oversized-fit-oxford-shirt-p01195245.html?v1=502582672&v2=2431971";"https://static.zara.net/assets/public/9eed/68bd/85ff44dd8f4f/e675dbe626c2/01195245725-a1/01195245725-a1.jpg?ts=1769591852251&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p07446397.html?v1=502516384&v2=2431971";"https://static.zara.net/assets/public/349b/e8b0/50f046c39de3/3a419d661141/07446397400-a1/07446397400-a1.jpg?ts=1770118551283&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CHECK SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/check-shirt-p07545405.html?v1=502285281&v2=2431971";"https://static.zara.net/assets/public/f261/508f/bc6142aea80d/4526c6df18c4/07545405826-a1/07545405826-a1.jpg?ts=1768984657255&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"SOFT COTTON SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/soft-cotton-shirt-p00975477.html?v1=502024640&v2=2431971";"https://static.zara.net/assets/public/96e6/87b5/204949d4a6ec/161dc979ae5f/00975477406-a1/00975477406-a1.jpg?ts=1772189858070&w=302";"Light blue";"SHIRTS";"PRINTED"
"EASY CARE TEXTURED SHIRT";"109.00 PLN";"https://www.zara.com/pl/en/easy-care-textured-shirt-p07545710.html?v1=501641357&v2=2431971";"https://static.zara.net/assets/public/7b10/bd58/a9e244a3bca6/fcb4d156c37c/07545522178-a1/07545522178-a1.jpg?ts=1772198217208&w=302";"Brown Stripes";"SHIRTS";"PRINTED"
"STRIPED FLOWING SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/striped-flowing-shirt-p01437247.html?v1=500835354&v2=2431971";"https://static.zara.net/assets/public/505c/2a41/c0cf497da722/d64d4a894ca2/01437247620-a1/01437247620-a1.jpg?ts=1770134096796&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT GOLF PRINT SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/golf-print-relaxed-fit-shirt-p06987451.html?v1=499211037&v2=2431971";"https://static.zara.net/assets/public/de7f/9768/7c8344eea9cb/9284c209b7eb/06987451250-a1/06987451250-a1.jpg?ts=1772540188198&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CONTRAST EMBROIDERED STRIPED SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/striped-shirt-with-contrast-embroidery-p07446405.html?v1=498961784&v2=2431971";"https://static.zara.net/assets/public/9cb5/a441/b32348b79014/e44ef7dc0f68/07446405802-a1/07446405802-a1.jpg?ts=1767095301941&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"ORIGINS CHECK SHIRT WITH WOOL";"219.00 PLN";"https://www.zara.com/pl/en/wool-blend-check-shirt-origins-p04083394.html?v1=498937589&v2=2431971";"https://static.zara.net/assets/public/ba92/7c21/5b2b4b8783a9/a7fff2915f3a/04083394330-a1/04083394330-a1.jpg?ts=1768389677450&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"EMBROIDERED CHECK FLANNEL SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/embroidered-flannel-check-shirt-p03798420.html?v1=498380766&v2=2431971";"https://static.zara.net/assets/public/360a/0b01/8b7c47079bc1/d2413f8be4bf/03798420063-a1/03798420063-a1.jpg?ts=1771951810225&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT STRIPED SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-striped-shirt-p04049259.html?v1=497956381&v2=2431971";"https://static.zara.net/assets/public/9d46/8b70/b4f8498e8f6a/e74eeb92b286/04049259802-a1/04049259802-a1.jpg?ts=1767783927152&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT STRIPED SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-striped-shirt-p04057100.html?v1=497954576&v2=2431971";"https://static.zara.net/assets/public/a4fc/3193/728f4d9b9b57/6e2f7290f5dd/04057100403-a1/04057100403-a1.jpg?ts=1767611931674&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"REGULAR FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/regular-fit-check-shirt-p00975247.html?v1=497695976&v2=2431971";"https://static.zara.net/assets/public/4ab6/58cf/e3e346ba90f6/6e174a71de54/00975247058-a1/00975247058-a1.jpg?ts=1767887781177&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p04061112.html?v1=497131619&v2=2431971";"https://static.zara.net/assets/public/fe43/24c9/6ecd42d78cb3/40fd074afc26/04061112712-a1/04061112712-a1.jpg?ts=1768925741848&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CUPID PRINT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/cupid-print-check-shirt-p01195401.html?v1=497112472&v2=2431971";"https://static.zara.net/assets/public/9c51/4448/94a44a6bad73/99b09bd49595/01195401712-a1/01195401712-a1.jpg?ts=1769772733376&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p00975408.html?v1=497089766&v2=2431971";"https://static.zara.net/assets/public/2d14/7dfd/05774834a9cd/58bf18e3dd10/00975408812-a1/00975408812-a1.jpg?ts=1767784738060&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"STRIPED RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/striped-relaxed-fit-shirt-p00975406.html?v1=497088980&v2=2431971";"https://static.zara.net/assets/public/5ac4/4334/bbd44c92933a/2a8d1cb03272/00975406620-a1/00975406620-a1.jpg?ts=1767784075254&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"WESTERN SHIRT WITH PIPING";"179.00 PLN";"https://www.zara.com/pl/en/western-shirt-with-piping-p03715206.html?v1=497017112&v2=2431971";"https://static.zara.net/assets/public/addf/9ec2/ae0f42f494ef/8b5a68d03929/03715206802-a1/03715206802-a1.jpg?ts=1768995588682&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CHECK SHIRT WITH POCKETS";"159.00 PLN";"https://www.zara.com/pl/en/check-shirt-with-pockets-p07545403.html?v1=496905855&v2=2431971";"https://static.zara.net/assets/public/bb1e/bd86/3ded42ca8199/38f19c69accb/07545403102-a1/07545403102-a1.jpg?ts=1767109039655&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"CHECK SHIRT WITH POCKET";"179.00 PLN";"https://www.zara.com/pl/en/check-shirt-with-pocket-p06982338.html?v1=496263734&v2=2431971";"https://static.zara.net/assets/public/7a3b/d67d/7609496faaf5/a68bb27f1687/06982338096-a1/06982338096-a1.jpg?ts=1764778011371&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"FLUID FLORAL JACQUARD SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/fluid-jacquard-floral-shirt-p07545404.html?v1=495716397&v2=2431971";"https://static.zara.net/assets/public/ab2b/e767/79514f8f8d4c/68a813365c9b/07545404801-a1/07545404801-a1.jpg?ts=1764942128946&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"STRIPED REGULAR FIT LINEN/COTTON SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/regular-fit-linen---cotton-shirt-p01063411.html?v1=495707769&v2=2431971";"https://static.zara.net/assets/public/9595/5707/03494494be1a/0888c7d6e6af/01063411058-a1/01063411058-a1.jpg?ts=1767802061531&w=302";"White / Sky blue";"SHIRTS";"PRINTED"
"EMBROIDERED CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/embroidered-check-shirt-p04302405.html?v1=495707422&v2=2431971";"https://static.zara.net/assets/public/735b/994a/cec44c5db621/ae98472cc74f/04302405526-a1/04302405526-a1.jpg?ts=1768919092837&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p07545410.html?v1=495694241&v2=2431971";"https://static.zara.net/assets/public/07d0/e782/71aa4757a174/573f9a1f6941/07545410084-a1/07545410084-a1.jpg?ts=1768478397886&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p07545410.html?v1=495694239&v2=2431971";"https://static.zara.net/assets/public/b645/da7b/671347fc9f2f/3c7730c02fba/07545410833-a1/07545410833-a1.jpg?ts=1768479739128&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"STRIPED JACQUARD SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/jacquard-striped-shirt-p04037122.html?v1=495680599&v2=2431971";"https://static.zara.net/assets/public/2d54/e813/814144e7b69f/fdc4bcb66a09/04037122030-a1/04037122030-a1.jpg?ts=1764940220992&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"RELAXED FIT CHECK SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p04034119.html?v1=495680259&v2=2431971";"https://static.zara.net/assets/public/f96d/b471/bd7147fa831c/01bd58b0d5bf/04034119207-a1/04034119207-a1.jpg?ts=1764939095490&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"FLOWING CONTRAST PRINT SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/contrast-print-flowing-shirt-p04114500.html?v1=503599345&v2=2431971";"https://static.zara.net/assets/public/5c8b/bb3b/6f6044919be4/4942b1c0c863/04114500800-a1/04114500800-a1.jpg?ts=1769781262890&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"AARON LEVINE X ZARA CHECK FLANNEL SHIRT";"219.00 PLN";"https://www.zara.com/pl/en/check-flannel-shirt-aaron-levine-x-zara-p05679102.html?v1=502976904&v2=2431971";"https://static.zara.net/assets/public/aa3f/27b4/0aa849e38a46/fe6343783e2a/05679102401-a1/05679102401-a1.jpg?ts=1764607008489&w=302";"Navy blue";"SHIRTS";"PRINTED"
"CHECK FLANNEL SHIRT AARON LEVINE X ZARA";"219.00 PLN";"https://www.zara.com/pl/en/check-flannel-shirt-aaron-levine-x-zara-p05679102.html?v1=502976903&v2=2431971";"https://static.zara.net/assets/public/72c9/6a2e/04f74b5cab2b/e97ff7f6274f/05679102300-a1/05679102300-a1.jpg?ts=1764156918361&w=302";"Yellow";"SHIRTS";"PRINTED"
"STRIPED FLOWING SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/striped-flowing-shirt-p09496027.html?v1=495707260&v2=2431971";"https://static.zara.net/assets/public/188d/aaf5/18bc481e87cc/bda9d9c12548/09496027250-a1/09496027250-a1.jpg?ts=1763559691785&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"REGULAR FIT CHECK SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/regular-fit-check-shirt-p09659452.html?v1=495680021&v2=2431971";"https://static.zara.net/assets/public/8fe8/7455/62f34075913e/59e5482f7596/09659452527-a1/09659452527-a1.jpg?ts=1764775345202&w=302";"NO_COLOR";"SHIRTS";"PRINTED"
"100% LINEN RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-linen-shirt-p05070904.html?v1=495684333&v2=2431977";"https://static.zara.net/assets/public/d6fb/fba9/41cc4f788666/90a3718ccb13/05070904052-1-a1/05070904052-1-a1.jpg?ts=1770980062319&w=302";"Light beige";"SHIRTS";"SHORT SLEEVE"
"RELAXED FIT FLOWING SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-flowing-shirt-p04364653.html?v1=510855624&v2=2431977";"https://static.zara.net/assets/public/726f/43a2/5cc54e24ac3a/adb45cd68c02/04364653800-a1/04364653800-a1.jpg?ts=1772188234669&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"FLUID RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-flowing-shirt-p04364653.html?v1=510855622&v2=2431977";"https://static.zara.net/assets/public/ee9b/a553/6fb4456e9fab/7933bf8a5d92/04364653700-a1/04364653700-a1.jpg?ts=1772188282743&w=302";"Brown";"SHIRTS";"SHORT SLEEVE"
"100% LINEN RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-linen-shirt-p05070904.html?v1=495684332&v2=2431977";"https://static.zara.net/assets/public/3556/7108/789c4ac8a186/fb1949358ea3/05070904250-a1/05070904250-a1.jpg?ts=1766397926274&w=302";"White";"SHIRTS";"SHORT SLEEVE"
"100% LINEN RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-linen-shirt-p05070904.html?v1=495684330&v2=2431977";"https://static.zara.net/assets/public/759c/9a75/2f4349f68d34/9b72c0ac53a1/03090904737-a1/03090904737-a1.jpg?ts=1771838469097&w=302";"Brown / Taupe";"SHIRTS";"SHORT SLEEVE"
"TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/textured-shirt-p04333476.html?v1=513128734&v2=2431977";"https://static.zara.net/assets/public/7d59/53ba/cbc4455895f7/3b4bb2df4253/04333476070-a1/04333476070-a1.jpg?ts=1771951248128&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"RELAXED FIT FLOWING SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-flowing-shirt-p04364653.html?v1=510855623&v2=2431977";"https://static.zara.net/assets/public/4e48/0caf/88754ff48223/ef352a450502/04364653712-a1/04364653712-a1.jpg?ts=1772188196546&w=302";"Ecru";"SHIRTS";"SHORT SLEEVE"
"TEXTURED KNIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/textured-knit-shirt-p03003407.html?v1=502193365&v2=2431977";"https://static.zara.net/assets/public/3362/ab2e/9ff4463e8e89/e7ffeb129524/03003407800-a1/03003407800-a1.jpg?ts=1770826334997&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"100% LINEN RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-linen-shirt-p05070904.html?v1=495684331&v2=2431977";"https://static.zara.net/assets/public/dc9e/c8d5/7b1148fd850d/37f351ab7ffc/05070904529-a1/05070904529-a1.jpg?ts=1766397859178&w=302";"Dark green";"SHIRTS";"SHORT SLEEVE"
"100% LINEN RELAXED FIT SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-linen-shirt-p05070904.html?v1=495684329&v2=2431977";"https://static.zara.net/assets/public/059a/c262/9de347948fb5/52ee1b07f720/05070904800-a1/05070904800-a1.jpg?ts=1766397853214&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/textured-shirt-p04333476.html?v1=513128733&v2=2431977";"https://static.zara.net/assets/public/6734/89ff/4f044939a764/edf5aa24bc3f/04333476800-a1/04333476800-a1.jpg?ts=1770293236541&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/textured-shirt-p04333476.html?v1=513128732&v2=2431977";"https://static.zara.net/assets/public/1637/bf43/201b4a74950a/669d7da780cb/04333476712-a1/04333476712-a1.jpg?ts=1770284652987&w=302";"Ecru";"SHIRTS";"SHORT SLEEVE"
"GEOMETRIC JACQUARD SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/geometric-jacquard-shirt-p04187152.html?v1=509583314&v2=2431977";"https://static.zara.net/assets/public/c404/c37d/dd5844879a6d/2b920df619a9/04187152712-a1/04187152712-a1.jpg?ts=1769705765424&w=302";"Ecru";"SHIRTS";"SHORT SLEEVE"
"TECHNICAL ZIP POLO SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/technical-zip-up-polo-shirt-p06861692.html?v1=508006706&v2=2431977";"https://static.zara.net/assets/public/9504/fd82/c47f4aa387eb/2afeaf21b7e8/07484691715-a1/07484691715-a1.jpg?ts=1771415537220&w=302";"Mid-ecru";"SHIRTS";"SHORT SLEEVE"
"TECHNICAL ZIP-UP POLO SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/technical-zip-up-polo-shirt-p06861692.html?v1=508006705&v2=2431977";"https://static.zara.net/assets/public/a4b2/4b19/17184fc89ac4/28f366740ea7/06861692800-a1/06861692800-a1.jpg?ts=1771415501168&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"COMFORT TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/comfort-textured-shirt-p03277401.html?v1=503468313&v2=2431977";"https://static.zara.net/assets/public/1967/aef6/1ed248ad9f1d/b8506556170e/04333421420-a1/04333421420-a1.jpg?ts=1767802206366&w=302";"Bluish";"SHIRTS";"SHORT SLEEVE"
"COMFORT TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/comfort-textured-shirt-p03277401.html?v1=500835179&v2=2431977";"https://static.zara.net/assets/public/bc34/e919/60dd45ed8683/e9784a348ab8/04333421043-a1/04333421043-a1.jpg?ts=1769093585301&w=302";"Navy / White";"SHIRTS";"SHORT SLEEVE"
"CHECK SHIRT WITH SLOGAN PRINTS";"129.00 PLN";"https://www.zara.com/pl/en/check-shirt-with-slogan-prints-p06085403.html?v1=515554948&v2=2431977";"https://static.zara.net/assets/public/7b53/8cdc/b1354d14958b/3bd033214cfb/06085403707-a1/06085403707-a1.jpg?ts=1773157395083&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"EMBROIDERED TEXTURED SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/embroidered-textured-shirt-p06085425.html?v1=515246862&v2=2431977";"https://static.zara.net/assets/public/faef/5b86/84a947f98e16/2c7d55b625d9/06085425712-a1/06085425712-a1.jpg?ts=1771424561111&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"REGULAR FIT TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/regular-fit-textured-shirt-p07545382.html?v1=515003117&v2=2431977";"https://static.zara.net/assets/public/a173/4582/9023406bbf10/99258d2c8088/07545382700-a1/07545382700-a1.jpg?ts=1772728308279&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"SATIN RELAXED FIT SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/satin-relaxed-fit-shirt-p04423209.html?v1=513123458&v2=2431977";"https://static.zara.net/assets/public/4607/7692/ab114b6a92a9/8ae93eb56f68/04423209802-a1/04423209802-a1.jpg?ts=1772184391917&w=302";"Grey";"SHIRTS";"SHORT SLEEVE"
"SATIN RELAXED FIT SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/satin-relaxed-fit-shirt-p04423209.html?v1=513123457&v2=2431977";"https://static.zara.net/assets/public/4394/7395/f29e4826bfb3/388d3c184891/04423209800-a1/04423209800-a1.jpg?ts=1772184398598&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"RELAXED FIT SATIN SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/satin-relaxed-fit-shirt-p04423209.html?v1=513123456&v2=2431977";"https://static.zara.net/assets/public/1e70/16f7/a50e4f429c61/0c5e79faf3a0/04423209700-a1/04423209700-a1.jpg?ts=1772184405683&w=302";"Brown";"SHIRTS";"SHORT SLEEVE"
"SATIN RELAXED FIT SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/satin-relaxed-fit-shirt-p04423209.html?v1=513123455&v2=2431977";"https://static.zara.net/assets/public/1d70/901b/15814e078fea/118942136ed3/04423209710-a1/04423209710-a1.jpg?ts=1772186162224&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"BOXY FIT TEXTURED SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/boxy-fit-textured-shirt-p06861922.html?v1=511013200&v2=2431977";"https://static.zara.net/assets/public/a1ec/cca2/3f22405684c2/d0f4967c0ef3/06861922052-a1/06861922052-a1.jpg?ts=1773137624998&w=302";"Light beige";"SHIRTS";"SHORT SLEEVE"
"BOXY FIT TEXTURED SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/boxy-fit-textured-shirt-p06861922.html?v1=511013199&v2=2431977";"https://static.zara.net/assets/public/f8b9/8f8d/6f3547ca93c8/6a9d35ebec8a/06861922800-a1/06861922800-a1.jpg?ts=1773230284331&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"BOXY FIT TEXTURED SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/boxy-fit-textured-shirt-p06861922.html?v1=511013198&v2=2431977";"https://static.zara.net/assets/public/f521/c548/d169466abb05/5c6ccd6f5fb8/06861922700-a1/06861922700-a1.jpg?ts=1773230040824&w=302";"Brown";"SHIRTS";"SHORT SLEEVE"
"BOXY FIT TEXTURED SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/boxy-fit-textured-shirt-p06861922.html?v1=511013197&v2=2431977";"https://static.zara.net/assets/public/f657/4d88/371f49ea8dc5/0b43982f1bb0/06861922420-a1/06861922420-a1.jpg?ts=1773137623194&w=302";"Bluish";"SHIRTS";"SHORT SLEEVE"
